,MSSubClass,LotFrontage,LotArea,Street,Alley,LotShape,LandSlope,OverallQual,OverallCond,YearBuilt,YearRemodAdd,MasVnrArea,ExterQual,ExterCond,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,HeatingQC,CentralAir,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscVal,MoSold,YrSold,TotalSF,MSZoning_C (all),MSZoning_FV,MSZoning_RH,MSZoning_RL,MSZoning_RM,LandContour_Bnk,LandContour_HLS,LandContour_Low,LandContour_Lvl,LotConfig_Corner,LotConfig_CulDSac,LotConfig_FR2,LotConfig_FR3,LotConfig_Inside,Neighborhood_Blmngtn,Neighborhood_Blueste,Neighborhood_BrDale,Neighborhood_BrkSide,Neighborhood_ClearCr,Neighborhood_CollgCr,Neighborhood_Crawfor,Neighborhood_Edwards,Neighborhood_Gilbert,Neighborhood_IDOTRR,Neighborhood_MeadowV,Neighborhood_Mitchel,Neighborhood_NAmes,Neighborhood_NPkVill,Neighborhood_NWAmes,Neighborhood_NoRidge,Neighborhood_NridgHt,Neighborhood_OldTown,Neighborhood_SWISU,Neighborhood_Sawyer,Neighborhood_SawyerW,Neighborhood_Somerst,Neighborhood_StoneBr,Neighborhood_Timber,Neighborhood_Veenker,Condition1_Artery,Condition1_Feedr,Condition1_Norm,Condition1_PosA,Condition1_PosN,Condition1_RRAe,Condition1_RRAn,Condition1_RRNe,Condition1_RRNn,Condition2_Artery,Condition2_Feedr,Condition2_Norm,Condition2_PosA,Condition2_PosN,Condition2_RRAe,Condition2_RRAn,Condition2_RRNn,BldgType_1Fam,BldgType_2fmCon,BldgType_Duplex,BldgType_Twnhs,BldgType_TwnhsE,HouseStyle_1.5Fin,HouseStyle_1.5Unf,HouseStyle_1Story,HouseStyle_2.5Fin,HouseStyle_2.5Unf,HouseStyle_2Story,HouseStyle_SFoyer,HouseStyle_SLvl,RoofStyle_Flat,RoofStyle_Gable,RoofStyle_Gambrel,RoofStyle_Hip,RoofStyle_Mansard,RoofStyle_Shed,RoofMatl_CompShg,RoofMatl_Membran,RoofMatl_Metal,RoofMatl_Roll,RoofMatl_Tar&Grv,RoofMatl_WdShake,RoofMatl_WdShngl,Exterior1st_AsbShng,Exterior1st_AsphShn,Exterior1st_BrkComm,Exterior1st_BrkFace,Exterior1st_CBlock,Exterior1st_CemntBd,Exterior1st_HdBoard,Exterior1st_ImStucc,Exterior1st_MetalSd,Exterior1st_Plywood,Exterior1st_Stone,Exterior1st_Stucco,Exterior1st_VinylSd,Exterior1st_Wd Sdng,Exterior1st_WdShing,Exterior2nd_AsbShng,Exterior2nd_AsphShn,Exterior2nd_Brk Cmn,Exterior2nd_BrkFace,Exterior2nd_CBlock,Exterior2nd_CmentBd,Exterior2nd_HdBoard,Exterior2nd_ImStucc,Exterior2nd_MetalSd,Exterior2nd_Other,Exterior2nd_Plywood,Exterior2nd_Stone,Exterior2nd_Stucco,Exterior2nd_VinylSd,Exterior2nd_Wd Sdng,Exterior2nd_Wd Shng,MasVnrType_BrkCmn,MasVnrType_BrkFace,MasVnrType_None,MasVnrType_Stone,Foundation_BrkTil,Foundation_CBlock,Foundation_PConc,Foundation_Slab,Foundation_Stone,Foundation_Wood,Heating_Floor,Heating_GasA,Heating_GasW,Heating_Grav,Heating_OthW,Heating_Wall,Electrical_FuseA,Electrical_FuseF,Electrical_FuseP,Electrical_Mix,Electrical_SBrkr,GarageType_2Types,GarageType_Attchd,GarageType_Basment,GarageType_BuiltIn,GarageType_CarPort,GarageType_Detchd,GarageType_None,MiscFeature_Gar2,MiscFeature_None,MiscFeature_Othr,MiscFeature_Shed,MiscFeature_TenC,SaleType_COD,SaleType_CWD,SaleType_Con,SaleType_ConLD,SaleType_ConLI,SaleType_ConLw,SaleType_New,SaleType_Oth,SaleType_WD,SaleCondition_Abnorml,SaleCondition_AdjLand,SaleCondition_Alloca,SaleCondition_Family,SaleCondition_Normal,SaleCondition_Partial,SalePrice
1306,0,4.615120517,9.392745259,1,1,3,0,4,6,7.5750717,7.603897969,0,3,4,4,4,3,2,4.976733742,0,6.411818268,5.153291594,6.829793738,0,1,7.023758955,0,0,7.023758955,0.693147181,0,0.693147181,0,1.098612289,0.693147181,2,1.945910149,6,0,3,7.5750717,3,1.098612289,6.270988432,5,5,2,0,3.610917913,0,0,0,0,3,1,0,4,2,7.624130586,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,202500
1307,0,4.219507705,8.87542692,1,1,3,0,5,4,7.596894438,7.596894438,4.48863637,3,4,2,4,3,2,7.090909822,6,0,4.369447852,7.153833802,2,1,7.166265974,0,0,7.166265974,0.693147181,0,1.098612289,0,1.386294361,0.693147181,2,1.945910149,6,0,3,7.596894438,2,1.098612289,6.208590026,5,5,2,4.727387819,3.951243719,0,0,0,0,3,1,0,5,2,7.852827812,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,138000
1308,0,4.615120517,9.770013301,1,1,3,0,6,7,7.580699752,7.602401336,0,2,2,2,4,0,2,7.249215057,6,0,6.208590026,7.551186867,4,1,7.551186867,0,0,7.551186867,0.693147181,0,1.098612289,0,1.386294361,0.693147181,0,2.079441542,6,1.098612289,5,7.580699752,0,1.098612289,6.342121419,5,5,2,0,5.33753808,5.093750201,0,0,0,3,4,0,4,4,8.24407127,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,147000
1309,0,4.234106505,9.084210095,1,1,3,0,6,4,7.603897969,7.604894481,4.394449155,2,4,2,4,3,2,6.830874235,6,0,5.857933154,7.150701458,0,1,7.150701458,0,0,7.150701458,0.693147181,0,1.098612289,0,1.386294361,0.693147181,2,1.945910149,6,0,3,7.603897969,2,1.098612289,6.232448017,5,5,2,5.579729826,4.59511985,0,0,0,0,3,4,0,0,1,7.843456404,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,179200
1310,5,4.49980967,9.166701915,1,1,0,0,7,4,7.596392304,7.596392304,5.82008293,2,4,0,4,3,2,6.180016654,6,0,6.879355804,7.282073658,0,1,7.282073658,7.213768308,0,7.941295571,0,0,1.098612289,0.693147181,1.609437912,0.693147181,2,2.302585093,6,0.693147181,0,7.596392304,2,1.098612289,6.621405652,2,2,2,6.216606101,0,0,0,0,0,3,4,0,5,1,8.357962966,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,335000
1311,5,4.691347882,9.600691842,1,1,0,0,8,4,7.60090246,7.60090246,5.111987788,2,4,2,4,3,6,0,6,0,7.239932591,7.239932591,0,1,7.260522598,7.071573364,0,7.863266724,0,0,1.098612289,0.693147181,1.609437912,0.693147181,2,2.397895273,6,0.693147181,5,7.60090246,0,1.386294361,6.65929392,5,5,2,6.50578406,3.433987204,0,0,0,0,3,4,0,4,4,8.292298107,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,203000
1312,0,4.110873864,9.01079127,1,1,3,0,3,5,7.578145472,7.578145472,0,3,4,4,4,3,5,6.597145702,6,0,5.379897354,6.855408799,0,1,6.855408799,0,0,6.855408799,0.693147181,0,0.693147181,0,1.386294361,0.693147181,3,1.791759469,6,0.693147181,5,7.579167967,3,0.693147181,5.638354669,5,5,2,0,3.610917913,0,0,0,0,3,4,0,9,1,7.54802897,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,302000
1313,5,4.454347296,9.312535884,1,1,3,0,5,4,7.585788822,7.585788822,0,3,4,1,4,2,0,6.216606101,3,5.624017506,5.176149733,6.859614904,4,1,6.996681488,6.928537818,0,7.655864018,0,0,1.098612289,0.693147181,1.609437912,0.693147181,3,2.302585093,6,1.098612289,2,7.585788822,3,1.098612289,6.357842267,5,5,2,5.638354669,0,0,0,0,0,3,4,0,5,2,8.027802848,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,333168
1314,0,4.127134385,9.232786561,1,1,0,0,7,4,7.605392365,7.605392365,5.602118821,2,4,0,4,1,6,0,6,0,7.392031568,7.392031568,0,1,7.396948603,0,0,7.396948603,0.693147181,0,1.098612289,0,1.386294361,0.693147181,0,2.197224577,6,0.693147181,2,7.605392365,2,1.386294361,6.758094504,5,5,2,5.153291594,3.761200116,0,0,0,0,3,4,0,0,3,8.087332926,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,119000
1315,11,3.871201011,8.350193651,1,2,3,0,6,4,7.604396349,7.604894481,0,2,4,0,1,3,6,0,6,0,7.210079628,7.210079628,0,1,7.210079628,0,0,7.210079628,0,0,1.098612289,0,1.098612289,0.693147181,2,1.791759469,6,0.693147181,2,7.604396349,2,1.098612289,6.146329258,5,5,2,0,5.488937726,0,0,0,0,3,4,0,3,1,7.902857191,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,206900
1316,0,4.262679877,9.601165503,1,1,1,0,7,4,7.60190196,7.602401336,5.187385806,2,4,2,4,1,6,0,6,0,7.469654173,7.469654173,0,1,7.488852956,0,0,7.488852956,0,0,1.098612289,0,1.386294361,0.693147181,2,2.079441542,6,0.693147181,5,7.60190196,2,1.386294361,6.618738984,5,5,2,5.293304825,5.017279837,0,0,0,0,3,4,0,7,0,8.172164452,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,295493
1317,0,4.33073334,9.231710398,1,1,3,0,3,4,7.578145472,7.578145472,4.890349128,3,4,4,4,3,0,6.200509174,6,0,5.92157842,6.762729507,0,1,6.855408799,0,0,6.855408799,0,0,0.693147181,0,1.386294361,0.693147181,3,1.791759469,6,0,3,7.578145472,3,0.693147181,5.517452896,5,5,2,0,0,0,0,0,0,3,4,0,1,1,7.502738211,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,208900
1318,0,4.262679877,9.036106025,1,1,3,0,5,2,7.579678823,7.579678823,0,3,4,4,4,3,0,5.247024072,5,6.495265556,6.444131257,7.299121463,2,1,7.299121463,0,0,7.299121463,0.693147181,0,0.693147181,0.693147181,1.386294361,0.693147181,3,1.945910149,6,1.098612289,2,7.579678823,2,1.098612289,6.09356977,5,5,2,4.744932128,0,0,0,5.379897354,0,3,4,0,5,3,7.99193052,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,275000
1319,0,3.951243719,8.799058379,1,1,0,0,2,5,7.575584652,7.576097341,0,3,4,3,2,4,4,0,4,0,0,0,4,0,6.580639137,0,0,6.580639137,0,0,0.693147181,0,1.098612289,0.693147181,3,1.609437912,6,0,3,7.578656851,3,0.693147181,5.66296048,5,1,2,0,0,0,0,0,0,3,4,0,6,2,6.580639137,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,111000
1320,5,4.682131227,9.228867677,1,1,0,0,6,4,7.59739632,7.59739632,0,2,4,2,4,3,2,6.514712691,6,0,4.343805422,6.621405652,0,1,6.967909202,6.760414691,0,7.562161631,0.693147181,0,1.098612289,0.693147181,1.386294361,0.693147181,2,2.197224577,6,0.693147181,5,7.59739632,2,1.098612289,6.336825731,5,5,2,5.484796933,3.688879454,0,0,0,0,3,4,0,5,4,7.891330758,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,156500
1321,1,3.931825633,8.581294117,1,1,3,0,3,6,7.570958583,7.576097341,0,1,4,4,4,3,3,5.638354669,6,0,4.94875989,6.042632834,2,1,6.563855527,0,0,6.563855527,0,0,0.693147181,0,1.098612289,0.693147181,1,1.791759469,6,0,3,0,1,0,0,3,3,2,5.105945474,0,0,0,0,0,3,4,0,11,3,7.029087564,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,72500
1322,0,4.33073334,9.209039526,1,1,3,0,7,4,7.604396349,7.604894481,6.061456919,2,4,0,4,0,6,0,6,0,7.493317249,7.493317249,0,1,7.493317249,0,0,7.493317249,0,0,1.098612289,0,1.098612289,0.693147181,2,2.079441542,6,0.693147181,2,7.604894481,2,1.386294361,6.797940413,5,5,2,0,3.912023005,0,0,0,0,3,4,0,1,1,8.186185994,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,190000
1323,1,3.713572067,8.198914445,1,1,3,0,3,3,7.561641746,7.576097341,0,3,4,4,0,3,6,0,6,0,6.680854679,6.680854679,1,0,6.680854679,0,0,6.680854679,0,0,0.693147181,0,1.098612289,0.693147181,3,1.791759469,6,0,3,0,1,0,0,3,3,0,0,0,4.615120517,0,0,0,3,2,0,0,2,7.37337431,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,82500
1324,1,4.262679877,8.359603271,1,1,3,1,2,5,7.566311015,7.604396349,0,3,4,4,4,3,5,6.300785795,6,0,0,6.300785795,0,1,6.652863029,0,0,6.652863029,0,0,0.693147181,0,1.386294361,0.693147181,2,1.945910149,6,0,3,0,1,0,0,3,3,2,0,0,5.659482216,0,0,0,3,4,0,4,1,7.184629153,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,147000
1325,0,4.110873864,8.794976432,1,1,3,0,4,8,7.592366129,7.605392365,0,2,2,4,4,3,0,6.464588304,6,0,5.170483995,6.705639095,0,1,6.705639095,0,0,6.705639095,0,0.693147181,0.693147181,0,1.386294361,0.693147181,2,1.791759469,6,0.693147181,0,7.592366129,3,0.693147181,5.579729826,5,5,2,0,0,0,0,0,0,3,2,0,9,2,7.398174093,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,55000
1326,4,4.110873864,9.253495642,1,0,3,0,5,6,7.560601163,7.576097341,0,2,2,2,4,3,3,6.202535517,6,0,6.925595197,7.320526962,0,1,7.368339686,7.097548851,0,7.934871566,0,0,1.098612289,0,1.791759469,0.693147181,3,2.197224577,4,1.098612289,5,7.560601163,3,1.098612289,6.255750042,1,5,2,0,6.306275287,0,0,6.17586727,0,3,2,7.048386409,5,2,8.367067733,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,79000
1327,5,4.158883083,9.114379981,1,1,0,0,6,4,7.600402335,7.600402335,0,3,4,2,4,3,6,0,6,0,6.841615476,6.841615476,2,1,6.862757913,6.519147288,0,7.398174093,0,0,1.098612289,0.693147181,1.386294361,0.693147181,3,2.197224577,6,0.693147181,5,7.600402335,0,1.098612289,6.137727054,5,5,2,0,3.36729583,0,0,0,0,3,4,0,5,0,7.850882665,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,130500
